m,f,round_n,stratege_type,外貌_x,内涵_x,财富_x,均分_x,外貌_y,内涵_y,财富_y,均分_y
m5265,f5915,7,3,33.568236311396504,63.43674372659752,47.51772661014888,48.17423554938097,36.75269201749809,62.92876654988585,47.80301508514247,49.1614912175088
m5781,f6739,7,3,70.75259996316858,51.62094119315296,61.693532276037686,61.35569114411974,66.08292359113005,55.2212094574133,61.921136213132684,61.07508975389201
m6413,f2897,7,3,65.26220393880405,62.347795366203776,70.478303198779,66.02943416792894,61.98378253026358,71.02982460345396,74.32905816690258,69.11422176687337
m6476,f6654,7,3,73.73265115410554,58.6824748676935,50.835772232520426,61.083632751439815,71.67015726572352,62.872957162255034,51.01456425986457,61.852559562614374
m6569,f8754,7,3,54.80582446363762,58.11403757626209,46.91123642786675,53.27703282258883,52.750504368316946,66.16128809796794,48.22883965428611,55.71354404019033
m6909,f9234,7,3,71.66738617590698,68.95300133770624,50.94635988500211,63.855582466205114,68.80877513224829,65.56383192701648,47.3113791249586,60.56132872807445
m7183,f8869,7,3,74.43966653580628,66.25476500219563,70.1747106183237,70.28971405210854,71.3133507113378,60.43066421822557,73.89394727480507,68.54598740145616
m7355,f8662,7,3,61.46256608072996,57.23475948544669,55.336793324569086,58.01137296358191,62.603671144544954,53.90551357603383,50.87196741580529,55.793717378794696
m7569,f6034,7,3,65.18410766456442,59.53179911274448,55.38426785294911,60.033391543419334,63.831804837755435,65.37775750640755,54.98695313594202,61.39883849336834
m8168,f6691,7,3,54.85549135435127,83.14072341361452,55.343975958941314,64.44673024230237,56.32489379053027,89.81100957704945,55.38954487549434,67.17514941435802
m8508,f4938,7,3,60.62346091619033,51.65528633650393,46.03268858318034,52.7704786119582,55.856247816916174,54.24434799111852,46.117279194706036,52.072625000913575
m8596,f5330,7,3,57.261115064998194,71.7374887743904,56.658833591618176,61.885812477002254,52.568332595570425,67.19043388870513,52.32168401746665,57.360150167247404
m8698,f2267,7,3,48.13483613526945,67.43782101505285,53.11579458432679,56.2294839115497,50.45431235386651,73.37052204033526,57.01938136345147,60.281405252551075
m8925,f7642,7,3,58.83546928815961,31.25202430188738,45.68691002593096,45.25813453865931,54.81016228045268,36.788193087857096,46.281105788786384,45.95982038569872
m8960,f9792,7,3,58.94589984797384,47.00994154181468,66.336245165027,57.43069551827184,61.390960059564435,47.99063795983777,66.83824293597732,58.739946985126515
m9465,f6529,7,3,80.51412170416461,63.26722319713257,54.82315994155894,66.20150161428538,80.7443229784719,57.17321995933411,51.774109030568624,63.230550656124876
m9665,f9916,7,3,63.62285339801027,56.00663188149541,48.79464288770356,56.14137605573641,63.6838803876134,61.415785792567554,50.62805386533701,58.57590668183932
m9680,f7821,7,3,57.19070831816123,57.91345286760104,50.454040435177674,55.18606720697998,58.86196532799332,65.78657679694858,53.39373441683446,59.34742551392545
m9710,f4760,7,3,49.254357560110094,54.205890475507886,52.905481958596056,52.121909998071345,53.521612234895684,56.77640552034338,48.7827880533512,53.02693526953009
m9971,f8829,7,3,71.44353998497573,51.14909301652271,74.06771729934485,65.5534501002811,75.64217198480443,43.835850324214334,74.01446121453759,64.49749450785212
m159,f5767,8,1,73.81905564426758,62.83821531641253,89.64836368040969,75.43521154702994,74.68572659398211,85.84699601462563,81.74713273991787,80.75995178284187
m526,f8134,8,1,41.937656555221196,43.33333861406909,51.67642643127397,45.649140533521425,54.7385894597697,47.98958443082299,46.08792973957936,49.60536787672402
m658,f1660,8,1,77.30590275612458,70.25910163977922,57.31066658880667,68.29189032823682,85.37817827236069,71.52540952045153,53.07827253606099,69.99395344295773
m699,f9116,8,1,51.391041767144664,54.23207258189419,96.48703460466794,67.37004965123559,75.48826788049854,50.956243187179005,63.80098891895601,63.415166662211185
m781,f7797,8,1,41.93959131108994,48.17285197287773,47.166483838284016,45.75964237408389,44.51939489982042,45.62274655804967,55.52244644831694,48.55486263539567
m1058,f1171,8,1,76.4429502131002,48.349190181687355,75.44253754210112,66.74489264562956,51.96274230388555,77.43968269429047,56.18122533904568,61.86121677907389
m1139,f9059,8,1,102.9422096324061,59.83510925938453,47.86040539635494,70.21257476271519,52.35877190850504,84.47849318664174,68.91153600275535,68.58293369930071
m1820,f1517,8,1,67.87339162561962,58.77589799768891,55.333866675527645,60.66105209961205,70.89808515678386,52.51257002131801,51.48033699699947,58.29699739170045
m1967,f7524,8,1,85.54616202927919,47.693495815029515,67.95301713366733,67.06422499265868,55.912027186053024,85.43191504696627,50.45397079446221,63.93263767582717
m3008,f5671,8,1,60.61895542975612,49.08258492977717,48.713064186564594,52.80486818203263,27.708319455176188,69.55932972092447,68.86131658370329,55.37632191993465
m3601,f4393,8,1,49.85073660330538,41.36792191382316,46.83799068435403,46.01888306716086,53.60222653653066,45.560239065364556,49.31201186732042,49.49149248973854
m3609,f2821,8,1,61.32914241946038,19.841399598427977,62.73905216094559,47.96986472627799,64.29466809285651,49.88728442164158,48.17914303990691,54.12036518480167
m3812,f1622,8,1,76.5513674357621,99.89973293577933,71.89653154780032,82.78254397311392,76.57959868942561,91.25465533534043,93.50315747359139,87.11247049945247
m4202,f8484,8,1,96.0950731221801,51.41625592762331,46.72759848150596,64.74630917710311,49.02386500027457,84.8812488045175,74.34210445123524,69.41573941867576
m4737,f6997,8,1,53.96296109535507,42.99634336198358,48.40122533576144,48.45350993103336,52.85241713208143,52.63845135930322,48.00021095997018,51.163693150451614
m4810,f4689,8,1,36.87752080829891,31.14686313068477,62.81302735816436,43.61247043238268,40.52541440933158,39.67957821921233,50.80336974068754,43.66945412307715
m5179,f2700,8,1,58.720726490058404,45.69635797904664,45.71999380341599,50.045692757507005,48.88090211772177,49.950838183036424,60.60363075050995,53.14512368375605
m5281,f7063,8,1,60.03356413629621,71.85781406865252,75.64667383701777,69.1793506806555,82.36910880599132,38.61590380915416,90.26248254854232,70.41583172122927
m5867,f4569,8,1,37.41304903486878,54.95608568391911,50.355310325430764,47.574815014739556,34.037325408169316,61.64740948193133,47.50257198314606,47.729102291082235
m6008,f8920,8,1,68.33480137713254,51.29459807645694,81.25671348411718,66.96203764590223,48.886294771036226,85.08374307470989,73.85916426040068,69.27640070204893
m6245,f6666,8,1,41.954631850733186,43.30722519601504,50.145361145019265,45.13573939725583,32.66897544359607,51.80573348485564,57.790715005637935,47.42180797802988
m6501,f7727,8,1,47.498273606664036,75.40992288826072,89.31404840572952,70.7407483002181,47.00427424880574,79.0331945325495,94.26447340357825,73.43398072831117
m7478,f6432,8,1,68.83695039550314,82.48992313541643,63.47539638280357,71.60075663790771,66.74805162979848,80.78148743729015,53.93375475508266,67.1544312740571
m7776,f7500,8,1,59.81224040298841,42.24087573971823,49.509502679192124,50.52087294063292,69.01560740087072,49.23999093370918,46.62255709016042,54.95938514158011
m7927,f7848,8,1,88.63071685123488,62.732976918426665,45.68455164778417,65.6827484724819,66.1517429049897,59.04972980933129,55.67137673056577,60.290949814962254
m8424,f6834,8,1,64.9798588533835,75.2797334212726,52.216960142522225,64.1588508057261,43.98163071093698,74.6540146152045,60.95267401439381,59.862773113511764
m8545,f9208,8,1,47.9865039468643,38.56149695246398,50.394208238850894,45.64740304605973,35.524594127003326,39.00374731903112,57.31930293586535,43.9492147939666
m9074,f347,8,1,33.696523722087655,60.76486577097431,45.696089115434525,46.7191595361655,56.56831678245556,49.12379329362221,46.5324429385347,50.74151767153749
m9204,f7057,8,1,34.89334254374509,54.510132345242205,53.26428197751355,47.55591895550028,65.3199050460224,31.70049801866995,53.15653348136013,50.058978848684156
m9242,f6753,8,1,71.38245704873674,71.88287285975393,57.18006635866071,66.81513208905046,74.60908149774639,88.77580864765744,53.351645422275226,72.24551185589301
m9309,f2718,8,1,77.94010981912528,75.2402025777622,62.062212294624956,71.74750823050414,74.15879075773836,52.09907557697686,72.1762513510043,66.14470589523984
m9332,f8586,8,1,62.91310774754497,76.91011808584999,68.70384850282407,69.50902477873967,67.04329169024045,65.7859911442712,57.44711934202046,63.42546739217736
m9460,f9778,8,1,73.05552941812147,72.4842218796807,76.15913194859516,73.8996277487991,79.28435979090108,77.65255264273287,47.73728200143536,68.22473147835643
m2,f5355,8,2,33.417943680603535,37.73499658345674,58.81274614590819,43.32189546998949,52.49763617702426,27.9930394278609,46.655710007394795,42.38212853742665
m100,f9385,8,2,67.76539790540322,66.49525614270414,60.522497061284554,64.92771703646396,93.18811986032308,61.323231466361335,48.53171186537081,67.68102106401841
m120,f3294,8,2,42.70554476522964,57.34379128191012,66.00404621604446,55.3511274210614,74.36103778614776,77.0935498677515,52.44996368586963,67.96818377992297
m201,f4282,8,2,70.66329847706953,74.8942791804897,65.61204286252493,70.38987350669471,83.35836562660782,54.0206859090953,54.704031593713665,64.02769437647227
m412,f2664,8,2,59.92030663278522,56.57406960251875,97.86047542736324,71.45161722088906,80.75678281565959,50.24577062117185,86.6507436169912,72.55109901794089
m527,f2239,8,2,48.80699621608336,72.29797021913713,68.26638649299503,63.123784309405174,80.03857531895065,101.83538123688727,57.6468929930293,79.84028318295574
m943,f2295,8,2,49.333481718969395,83.88711124206891,57.31938036116962,63.51332444073597,74.61437973288587,35.70631530199192,46.19734352740639,52.17267952076139
m1047,f2840,8,2,83.02363918868085,56.477139992104696,62.959193878806616,67.48665768653072,103.11009302580888,61.6956393599153,47.936442347559215,70.91405824442779
m1728,f8939,8,2,79.24603114978333,58.98425019715923,106.268404104175,81.4995618170392,100.48518646851001,40.79271707369869,55.782126156174016,65.68667656612757
m2098,f9508,8,2,71.47757444259567,60.94041859120819,71.15413597855978,67.85737633745454,91.00194740610613,69.3348173673038,54.54143312846145,71.62606596729046
m2463,f7881,8,2,53.53841733818695,70.03614882984971,71.42102632835433,64.99853083213033,64.80227030643661,43.0580503968009,54.509630323284384,54.12331700884064
m9890,f7792,8,2,78.33885940161899,56.86066686889296,60.13575535308043,65.11176054119746,89.66587411754304,74.69072171725449,45.9335168812731,70.09670423869021
m2645,f2799,8,2,59.655861759237084,66.87808963700525,70.96565791217962,65.83320310280732,88.70710412713319,56.0058940394463,58.176196917200315,67.62973169459327
m2689,f6308,8,2,62.56732512542498,68.12616612855919,61.29901338291384,63.99750154563267,80.42647287361093,44.74876549414393,50.76424140238905,58.64649325671464
m2810,f2083,8,2,76.36349200400952,72.70928153199671,65.39146963278965,71.48808105626529,91.8819701862002,76.54306438842889,53.224663213542655,73.88323259605725
m3025,f7463,8,2,57.26486355219626,65.09983169833646,57.70081880409194,60.02183801820822,70.12585476305075,59.93165694513914,46.12004777836741,58.725853162185764
m8362,f104,8,2,54.099463572544394,69.67759139695514,59.963491518350736,61.24684882928343,75.97435379250096,70.72185470618606,48.048770992299666,64.91499316366223
m3704,f4266,8,2,33.77997045005205,65.23640823208326,61.86160802956282,53.62599557056604,51.87290911662848,54.593533683283354,46.18861896283677,50.885020587582865
m3896,f4565,8,2,64.25048631208274,52.23146725131313,74.99155752715376,63.82450369684987,74.77753730005107,72.97830397774989,48.37939902853495,65.3784134354453
m3925,f7808,8,2,64.15116194099653,83.98062385697668,83.99065636295758,77.37414738697693,96.36432130829697,62.386598399073314,69.20219579105532,75.98437183280852
m4124,f8597,8,2,64.47928471308173,55.869231524300105,71.6724386901966,64.00698497585948,80.09207646739517,68.09454162841702,48.64212677092617,65.60958162224613
m4257,f9212,8,2,40.91122692816742,45.120543967447524,56.818770338171205,47.61684707792872,57.10849794848414,72.93753786588942,46.11124146511092,58.71909242649483
m4324,f264,8,2,57.699036753564485,65.90231673872944,65.38715752252462,62.99617033827284,68.35839871701916,52.06872106442969,47.998893758043536,56.142004513164125
m4619,f6762,8,2,55.406957463945574,60.946540729926475,62.56964259512881,59.64104692966695,72.46597107089973,64.31379335000935,49.68858397843425,62.15611613311444
m4684,f8095,8,2,57.664879304692235,74.7685707185319,64.02900839800196,65.4874861404087,74.43665134910484,33.66720359076861,45.77072604033192,51.29152699340179
m4764,f2562,8,2,37.37242849280539,67.4923969870831,56.82501811481474,53.89661453156774,68.91152815194371,43.00874695283409,46.231724940550784,52.71733334844286
m4914,f3679,8,2,58.762059658656064,48.31329959159336,65.76330133435692,57.61288686153545,91.97421522366527,37.13796967155169,49.24078992005634,59.4509916050911
m6087,f4916,8,2,68.7675754011169,54.723780229786165,75.90791017600976,66.4664219356376,80.41768986613329,59.815029164168614,60.910358538149836,67.04769252281724
m6298,f2098,8,2,67.73117878558921,32.897128032927114,70.85418083232776,57.160829216948024,86.70475944748242,55.297289809916485,54.590700212474786,65.5309164899579
m6513,f8345,8,2,56.34646822250407,47.216633320640966,59.31880105330967,54.29396753215158,69.43298444396777,69.94064531886485,46.36211061997568,61.9119134609361
m7006,f1742,8,2,52.73841645003967,50.363019932442185,60.20967172160506,54.43703603469564,68.6664348336399,94.22458821762292,47.922378458645845,70.27113383663622
m7471,f2586,8,2,70.32061400945014,77.81479130731447,70.56852908854873,72.90131146843778,86.15652799047903,68.18169577022717,52.03870307688052,68.79230894586225
m7612,f1775,8,2,49.746557386881875,54.66328266115088,57.114748842303555,53.8415296301121,64.27909537822777,44.406332556844205,46.44019313162092,51.7085403555643
m8781,f6348,8,2,50.7524054028671,38.524273055317146,58.23171309003935,49.16946384940786,73.46337106380805,60.732298846044635,46.8449146465738,60.34686151880883
m8857,f5473,8,2,50.46194542142094,64.25818111547767,56.646637341979186,57.1222546262926,62.81240249972568,90.90458541471185,45.70167728092819,66.47288839845523
m9045,f6749,8,2,62.17245244467064,50.95588861294194,73.846786941811,62.32504266647453,86.31140060735046,36.391768784366256,57.40013189688891,60.03443376286854
m9586,f4904,8,2,46.60440153836298,74.373758658887,60.66875313272092,60.548971109990305,58.628026245206534,37.39274584238582,49.71734955511057,48.57937388090098
m9730,f9109,8,2,61.25211285580136,72.04666431299147,63.48149650471686,65.59342455783657,105.10513094414335,69.36524960732451,50.62106383454562,75.0304814620045
m9,f4185,8,3,68.20627232460265,58.41590336549796,47.333348737342206,57.9851748091476,66.90719829532722,60.80094618941667,45.011867981888734,57.57333748887754
m89,f7972,8,3,49.64186115489827,59.946154567646104,55.39780993128848,54.99527521794428,47.4256613964228,57.22146881198658,56.5249583211681,53.72402950985916
m161,f6906,8,3,88.64017653858787,63.192043872209084,45.61617405247657,65.81613148775784,84.31036155902724,67.80417319752452,49.220068758402505,67.11153450498476
m241,f9042,8,3,67.53342202205647,50.97240727402013,48.50764730918116,55.67115886841925,67.51177342126678,60.67849475747783,50.24515195132905,59.47847337669122
m604,f5533,8,3,71.3561377676084,69.97196925717543,52.52077077609634,64.61629260029339,68.96957571639338,69.25439780063954,53.256659083975734,63.82687753366955
m1179,f3597,8,3,66.09870942715837,51.5873479626181,51.98530066380117,56.55711935119255,68.72657986956705,56.97743299213439,48.968054739993924,58.22402253389845
